State,StateCode,Municipality,MunicipalityCode,Locality,Schools,Students,StudentsFemale,StudentsMale,Teachers
CHIAPAS,7,SILTEPEC,080,VILLAFLORES,1,10,5,5,1
CHIAPAS,7,SIMOJOVEL,081,20 DE NOVIEMBRE,1,31,17,14,1
CHIAPAS,7,SIMOJOVEL,081,AMOR DE DIOS,2,34,22,12,2
CHIAPAS,7,SIMOJOVEL,081,BENITO JUÁREZ,3,140,66,74,5
CHIAPAS,7,SIMOJOVEL,081,BERLÍN,1,89,44,45,3
CHIAPAS,7,SIMOJOVEL,081,CAMPO LA GRANJA,3,170,77,93,6
CHIAPAS,7,SIMOJOVEL,081,CARMEN BUENAVISTA,1,18,8,10,1
CHIAPAS,7,SIMOJOVEL,081,CARMEN GRANDE BELMONTE,2,107,55,52,4
CHIAPAS,7,SIMOJOVEL,081,CARMEN LAS LIMAS,2,150,72,78,5
CHIAPAS,7,SIMOJOVEL,081,CHAPAYAL,2,167,91,76,5
CHIAPAS,7,SIMOJOVEL,081,CIELITO (LA LIBERTAD),4,268,122,146,13
CHIAPAS,7,SIMOJOVEL,081,CONCEPCIÓN BUENAVISTA,2,30,16,14,2
CHIAPAS,7,SIMOJOVEL,081,CONCEPCIÓN EL AMPARO,3,294,124,170,8
CHIAPAS,7,SIMOJOVEL,081,CONCEPCIÓN LOS CACAOS,3,126,54,72,5
CHIAPAS,7,SIMOJOVEL,081,CONSTITUCIÓN,4,647,311,336,18
CHIAPAS,7,SIMOJOVEL,081,EL CALVARIO,1,46,21,25,2
CHIAPAS,7,SIMOJOVEL,081,EL CARMITO BUENAVISTA,2,147,71,76,5
CHIAPAS,7,SIMOJOVEL,081,EL HORIZONTE,1,13,6,7,1
CHIAPAS,7,SIMOJOVEL,081,EL JARDÍN,4,1267,621,646,38
CHIAPAS,7,SIMOJOVEL,081,EL OCOTAL,2,22,11,11,2
CHIAPAS,7,SIMOJOVEL,081,EL PENCIL,2,23,8,15,3
CHIAPAS,7,SIMOJOVEL,081,EL PORVENIR,3,146,80,66,5
CHIAPAS,7,SIMOJOVEL,081,EL ROBLAR,1,19,7,12,1
CHIAPAS,7,SIMOJOVEL,081,EL SABINAL,2,91,51,40,4
CHIAPAS,7,SIMOJOVEL,081,EL VERGEL,2,101,49,52,3
CHIAPAS,7,SIMOJOVEL,081,FRANCISCO VILLA (EL CIPRÉS),2,166,76,90,5
CHIAPAS,7,SIMOJOVEL,081,GRACIAS A DIOS,2,59,28,31,5
CHIAPAS,7,SIMOJOVEL,081,GUADALUPE EL PUNTITO,2,96,55,41,4
CHIAPAS,7,SIMOJOVEL,081,GUADALUPE VICTORIA I,7,914,466,448,36
CHIAPAS,7,SIMOJOVEL,081,JOCHAMPAT CARMEN GRANDE (LAS LAMINAS),2,148,78,70,4
CHIAPAS,7,SIMOJOVEL,081,JOSÉ CASTILLO TIELEMANS,3,534,249,285,23
CHIAPAS,7,SIMOJOVEL,081,JOTOLCHÉN DOS (PLANADA NARANJAL),2,87,43,44,7
CHIAPAS,7,SIMOJOVEL,081,JUAN SABINES,2,95,51,44,4
CHIAPAS,7,SIMOJOVEL,081,LA CEIBA,4,607,252,355,23
CHIAPAS,7,SIMOJOVEL,081,LA CEIBITA,2,93,48,45,4
CHIAPAS,7,SIMOJOVEL,081,LA FRONTERA,2,22,9,13,2
CHIAPAS,7,SIMOJOVEL,081,LA ILUSIÓN UNO,2,150,78,72,5
CHIAPAS,7,SIMOJOVEL,081,LA PAZ,2,37,19,18,3
CHIAPAS,7,SIMOJOVEL,081,LA PIMIENTA,5,699,362,337,63
CHIAPAS,7,SIMOJOVEL,081,LAS LIMAS,2,321,160,161,9
CHIAPAS,7,SIMOJOVEL,081,LAS MARAVILLAS,3,433,181,252,15
CHIAPAS,7,SIMOJOVEL,081,LAS MERCEDES ESPERANZA,3,299,151,148,12
CHIAPAS,7,SIMOJOVEL,081,LÁZARO CÁRDENAS,2,209,119,90,8
CHIAPAS,7,SIMOJOVEL,081,LIBERACIÓN SOCIAL,2,34,23,11,2
CHIAPAS,7,SIMOJOVEL,081,LOS ARRAYANES,2,34,22,12,3
CHIAPAS,7,SIMOJOVEL,081,LOS POCITOS,2,106,59,47,5
CHIAPAS,7,SIMOJOVEL,081,LUIS ESPINOSA,3,226,109,117,9
CHIAPAS,7,SIMOJOVEL,081,MERCEDES ISIDORO,2,148,71,77,5
CHIAPAS,7,SIMOJOVEL,081,MIRAMAR,1,5,2,3,1
CHIAPAS,7,SIMOJOVEL,081,MONTE TABOR,2,81,37,44,6
CHIAPAS,7,SIMOJOVEL,081,MONTECRISTO,3,113,55,58,5
CHIAPAS,7,SIMOJOVEL,081,NATIVIDAD PECHUAG,3,324,168,156,11
CHIAPAS,7,SIMOJOVEL,081,NUEVO ISRAELITA,4,418,221,197,15
CHIAPAS,7,SIMOJOVEL,081,PAUCHIL DOS LOS COCOS,2,50,25,25,3
CHIAPAS,7,SIMOJOVEL,081,PLANADA BUENAVISTA,2,24,10,14,3
CHIAPAS,7,SIMOJOVEL,081,PLATANAL,2,62,27,35,3
CHIAPAS,7,SIMOJOVEL,081,POBLADO NUEVO VILLAFLORES,1,12,6,6,1
CHIAPAS,7,SIMOJOVEL,081,PORVENIR CHANALUCUM,2,98,50,48,3
CHIAPAS,7,SIMOJOVEL,081,PUEBLO NUEVO SITALA,4,1454,769,685,41
CHIAPAS,7,SIMOJOVEL,081,PUYUCUM NUEVO,1,15,4,11,1
CHIAPAS,7,SIMOJOVEL,081,REVOLUCIÓN CARDENISTA,2,43,25,18,2
CHIAPAS,7,SIMOJOVEL,081,RÍO BLANCO,2,42,20,22,3
CHIAPAS,7,SIMOJOVEL,081,RIVERA DOMÍNGUEZ 2DA. FRACCIÓN,2,60,34,26,3
CHIAPAS,7,SIMOJOVEL,081,SAL SI PUEDES,2,78,40,38,4
CHIAPAS,7,SIMOJOVEL,081,SAN ANDRÉS,2,26,11,15,3
CHIAPAS,7,SIMOJOVEL,081,SAN ANTONIO,1,116,61,55,3
CHIAPAS,7,SIMOJOVEL,081,SAN ANTONIO DEL MONTE,2,31,18,13,2
CHIAPAS,7,SIMOJOVEL,081,SAN ANTONIO EL NARANJAL,3,110,61,49,5
CHIAPAS,7,SIMOJOVEL,081,SAN ANTONIO NUEVO LEÓN,3,361,189,172,11
CHIAPAS,7,SIMOJOVEL,081,SAN ANTONIO RÍO CACATEAL,2,69,32,37,4
CHIAPAS,7,SIMOJOVEL,081,SAN FRANCISCO LAS PILAS,1,19,10,9,1
CHIAPAS,7,SIMOJOVEL,081,SAN FRANCISCO PORTUGAL,2,60,35,25,3
CHIAPAS,7,SIMOJOVEL,081,SAN ISIDRO EL LLANO,2,52,26,26,4
CHIAPAS,7,SIMOJOVEL,081,SAN JOSÉ ANEXO PIMIENTA,2,31,14,17,3
CHIAPAS,7,SIMOJOVEL,081,SANTA ANITA,2,113,55,58,5
CHIAPAS,7,SIMOJOVEL,081,SHARPES UNO,1,38,20,18,2
CHIAPAS,7,SIMOJOVEL,081,SIMOJOVEL DE ALLENDE,21,4675,2372,2303,203
CHIAPAS,7,SIMOJOVEL,081,SOLO DIOS,4,226,106,120,11
CHIAPAS,7,SIMOJOVEL,081,TEPEYAC,3,60,38,22,4
CHIAPAS,7,SIMOJOVEL,081,TIERRA BLANCA TEPEYAC,1,59,26,33,2
CHIAPAS,7,SIMOJOVEL,081,TRES CASAS,2,68,32,36,4
CHIAPAS,7,SIMOJOVEL,081,UNIÓN PUYUCÚM,3,104,53,51,4
CHIAPAS,7,SIMOJOVEL,081,VINOTÉ,2,207,118,89,8
CHIAPAS,7,SIMOJOVEL,081,VIRGINIA,2,80,41,39,4
CHIAPAS,7,SIMOJOVEL,081,YUQUÍN,4,409,201,208,17
CHIAPAS,7,SIMOJOVEL,081,ZACATÓN SANTA TERESA,3,192,93,99,7
CHIAPAS,7,SITALÁ,082,ACH'LUM EL SUSPIRO,2,66,29,37,3
CHIAPAS,7,SITALÁ,082,ARIZONA,2,20,11,9,2
CHIAPAS,7,SITALÁ,082,CHABECLUMIL,3,259,133,126,10
CHIAPAS,7,SITALÁ,082,DON PEDRO,2,146,68,78,6
CHIAPAS,7,SITALÁ,082,EL DIAMANTE,2,67,30,37,2
CHIAPAS,7,SITALÁ,082,EMILIANO ZAPATA,3,79,34,45,5
CHIAPAS,7,SITALÁ,082,GOLONCHÁN NUEVO PRIMERA FRACCIÓN,2,79,33,46,3
CHIAPAS,7,SITALÁ,082,GOLONCHÁN NUEVO SEGUNDA FRACCIÓN,2,54,24,30,2
CHIAPAS,7,SITALÁ,082,GOLONCHÁN VIEJO,3,556,264,292,17
CHIAPAS,7,SITALÁ,082,GUADALUPE CAPTETAJ,1,14,6,8,1
CHIAPAS,7,SITALÁ,082,GUADALUPE JAGUALÁ,2,73,40,33,3
CHIAPAS,7,SITALÁ,082,GUADALUPE MAZANIL,2,93,45,48,3
CHIAPAS,7,SITALÁ,082,GUADALUPE PEÑA BLANCA SEGUNDA,2,83,36,47,4
CHIAPAS,7,SITALÁ,082,INSURGENTE PICOTÉ,3,474,228,246,18
CHIAPAS,7,SITALÁ,082,LA MERCED,2,24,13,11,2
CHIAPAS,7,SITALÁ,082,LA TRINIDAD,3,126,52,74,8
CHIAPAS,7,SITALÁ,082,LA TRINITARIA,1,10,6,4,1
CHIAPAS,7,SITALÁ,082,LA UNIÓN,3,160,74,86,8
CHIAPAS,7,SITALÁ,082,MEVAJA UNO,2,34,18,16,3
CHIAPAS,7,SITALÁ,082,PARAÍSO CHICOTÁNIL,1,40,20,20,2
CHIAPAS,7,SITALÁ,082,PICOTÉ 2DA. FRACCIÓN,2,43,24,19,3
CHIAPAS,7,SITALÁ,082,PICOTÉ PAMALÁ,2,93,45,48,2
CHIAPAS,7,SITALÁ,082,POMILTIC,3,145,74,71,5
CHIAPAS,7,SITALÁ,082,PORFIRIO ENCINO,2,79,46,33,3
CHIAPAS,7,SITALÁ,082,SAN AGUSTÍN,2,63,32,31,2
CHIAPAS,7,SITALÁ,082,SAN ANTONIO EL ROSARIO,4,96,54,42,5
CHIAPAS,7,SITALÁ,082,SAN FRANCISCO LA UNIÓN,2,135,70,65,4
CHIAPAS,7,SITALÁ,082,SAN JOAQUÍN,1,50,20,30,1
CHIAPAS,7,SITALÁ,082,SAN JOSÉ ILUSIÓN,1,60,27,33,1
CHIAPAS,7,SITALÁ,082,SAN JUAN DE LA MONTAÑA,2,227,119,108,9
CHIAPAS,7,SITALÁ,082,SAN JUAN OCOTAL,1,15,12,3,1
CHIAPAS,7,SITALÁ,082,SAN JUAN SHUCAIL,1,35,18,17,1
CHIAPAS,7,SITALÁ,082,SAN JUAN VERACRUZ,1,20,7,13,2
CHIAPAS,7,SITALÁ,082,SAN LUIS XIXINTONIL,2,53,22,31,3
CHIAPAS,7,SITALÁ,082,SANTA ANITA LAS CRUCES,1,37,15,22,2
CHIAPAS,7,SITALÁ,082,SANTA BÁRBARA PRIMERA FRACCIÓN,2,73,32,41,4
CHIAPAS,7,SITALÁ,082,SANTA BÁRBARA SEGUNDA FRACCIÓN,2,91,39,52,4
CHIAPAS,7,SITALÁ,082,SANTA CRUZ EL RECREO,1,13,7,6,1
CHIAPAS,7,SITALÁ,082,SANTA CRUZ LA REFORMA,2,351,187,164,15
CHIAPAS,7,SITALÁ,082,SANTA ISABEL,2,67,35,32,2
CHIAPAS,7,SITALÁ,082,SITALÁ,8,986,444,542,49
CHIAPAS,7,SOCOLTENANGO,083,ANEXO LAS ROSAS DE GUADALUPE,2,33,22,11,2
CHIAPAS,7,SOCOLTENANGO,083,BENITO JUÁREZ,2,69,26,43,3
CHIAPAS,7,SOCOLTENANGO,083,CHIHUAHUA,2,80,45,35,4
CHIAPAS,7,SOCOLTENANGO,083,CONSTITUCIÓN 27,2,45,20,25,2
CHIAPAS,7,SOCOLTENANGO,083,DOCTOR BELISARIO DOMÍNGUEZ,2,38,14,24,3
CHIAPAS,7,SOCOLTENANGO,083,DOCTOR SAMUEL LEÓN BRINDIS,2,35,20,15,2
CHIAPAS,7,SOCOLTENANGO,083,EL BAJÍO SAN LAZARITO,2,56,30,26,3
CHIAPAS,7,SOCOLTENANGO,083,EL BANCO,2,81,48,33,4
CHIAPAS,7,SOCOLTENANGO,083,EL SABINAL,1,10,4,6,1
CHIAPAS,7,SOCOLTENANGO,083,EL SANTUARIO,3,158,80,78,8
CHIAPAS,7,SOCOLTENANGO,083,EL SANTUARIO DOS (CAÑA CASTILLA),4,122,69,53,9
CHIAPAS,7,SOCOLTENANGO,083,EMILIANO ZAPATA,2,132,63,69,6
CHIAPAS,7,SOCOLTENANGO,083,ESTRELLA ROJA,2,109,52,57,5
CHIAPAS,7,SOCOLTENANGO,083,FRANCISCO VILLA,3,174,95,79,7
CHIAPAS,7,SOCOLTENANGO,083,JORGE DE LA VEGA DOMÍNGUEZ,2,54,24,30,3
CHIAPAS,7,SOCOLTENANGO,083,LA PLANADA,2,64,34,30,3
CHIAPAS,7,SOCOLTENANGO,083,LA PRIMAVERA,2,57,27,30,3
CHIAPAS,7,SOCOLTENANGO,083,LÁZARO CÁRDENAS,2,73,41,32,3
CHIAPAS,7,SOCOLTENANGO,083,MIRAMAR,2,28,14,14,2
CHIAPAS,7,SOCOLTENANGO,083,NUEVA FLORESTA,1,15,10,5,1
CHIAPAS,7,SOCOLTENANGO,083,NUEVA JERUSALÉN CASCAJAL,1,5,3,2,1
CHIAPAS,7,SOCOLTENANGO,083,NUEVA REFORMA AGRARIA,2,64,30,34,3
CHIAPAS,7,SOCOLTENANGO,083,NUEVE DE MARZO,2,54,28,26,2
CHIAPAS,7,SOCOLTENANGO,083,NUEVO CHEJEL,3,101,51,50,5
CHIAPAS,7,SOCOLTENANGO,083,NUEVO SAN SEBASTIÁN LA CANDELARIA,3,149,75,74,6
CHIAPAS,7,SOCOLTENANGO,083,NUEVO ZACOALPA (LA ROCA),2,65,35,30,2
CHIAPAS,7,SOCOLTENANGO,083,PUERTO RICO,3,244,134,110,12
CHIAPAS,7,SOCOLTENANGO,083,SAN AGUSTÍN EL PORVENIR,2,42,16,26,2
CHIAPAS,7,SOCOLTENANGO,083,SAN ANTONIO COPALAR,2,39,15,24,3
CHIAPAS,7,SOCOLTENANGO,083,SAN ANTONIO CRUCILA,1,7,5,2,1
CHIAPAS,7,SOCOLTENANGO,083,SAN ANTONIO EL SAUZAL,2,27,7,20,2
CHIAPAS,7,SOCOLTENANGO,083,SAN JOSÉ TIERRA BLANCA,1,14,4,10,1
CHIAPAS,7,SOCOLTENANGO,083,SAN MIGUEL SOCTIC,2,22,11,11,2
CHIAPAS,7,SOCOLTENANGO,083,SAN PEDRO PEDERNAL,1,6,2,4,1
CHIAPAS,7,SOCOLTENANGO,083,SAN VICENTE,2,31,14,17,3
CHIAPAS,7,SOCOLTENANGO,083,SAN VICENTE PAUCHIL CHANIVAL,3,345,150,195,13
CHIAPAS,7,SOCOLTENANGO,083,SANTA CRUZ JOTOLÁ,1,41,24,17,2
CHIAPAS,7,SOCOLTENANGO,083,SOCOLTENANGO,10,1463,729,734,74
CHIAPAS,7,SOCOLTENANGO,083,TIERRA Y LIBERTAD,2,31,17,14,2
CHIAPAS,7,SOCOLTENANGO,083,TZINIL,3,373,196,177,17
CHIAPAS,7,SOCOLTENANGO,083,UNIÓN CAMPESINA,4,174,82,92,9
CHIAPAS,7,SOCOLTENANGO,083,UNIÓN GUADALUPE,2,67,40,27,3
CHIAPAS,7,SOLOSUCHIAPA,084,AGUSTÍN RUBIO (SANTA FE LA ZACUALPA),2,175,88,87,9
CHIAPAS,7,SOLOSUCHIAPA,084,ALDECOA ESTRADA,2,12,2,10,2
CHIAPAS,7,SOLOSUCHIAPA,084,ÁLVARO OBREGÓN,4,308,158,150,13
CHIAPAS,7,SOLOSUCHIAPA,084,CERRO LAS CAMPANAS,4,263,127,136,12
CHIAPAS,7,SOLOSUCHIAPA,084,EL BENEFICIO,2,42,18,24,4
CHIAPAS,7,SOLOSUCHIAPA,084,EL NARANJO,4,31,19,12,4
CHIAPAS,7,SOLOSUCHIAPA,084,FRANCISCO I. MADERO,3,122,56,66,7
CHIAPAS,7,SOLOSUCHIAPA,084,JANA 1RA. SECCIÓN,3,44,24,20,3
CHIAPAS,7,SOLOSUCHIAPA,084,JANA 2DA. SECCIÓN,3,66,37,29,5
CHIAPAS,7,SOLOSUCHIAPA,084,LA CARRETERA,3,31,18,13,4
CHIAPAS,7,SOLOSUCHIAPA,084,LA CONSTANCIA,2,9,3,6,2
CHIAPAS,7,SOLOSUCHIAPA,084,LA CUMBRE (LA REPRESALIA),1,4,2,2,1
CHIAPAS,7,SOLOSUCHIAPA,084,LA GUADALUPE,2,12,7,5,2
CHIAPAS,7,SOLOSUCHIAPA,084,LUCIO CABAÑAS,1,6,3,3,1
CHIAPAS,7,SOLOSUCHIAPA,084,MONTE HOREB,3,249,116,133,12
CHIAPAS,7,SOLOSUCHIAPA,084,RÍO NEGRO 2DA. SECCIÓN,1,9,6,3,1
CHIAPAS,7,SOLOSUCHIAPA,084,SAN BARTOLO,1,4,0,4,1
CHIAPAS,7,SOLOSUCHIAPA,084,SAN LUIS,2,35,15,20,3
CHIAPAS,7,SOLOSUCHIAPA,084,SAN MIGUEL (LAS GARZAS),2,75,36,39,4
CHIAPAS,7,SOLOSUCHIAPA,084,SAN SEBASTIÁN,3,48,23,25,4
CHIAPAS,7,SOLOSUCHIAPA,084,SIBERIA,2,23,7,16,3
CHIAPAS,7,SOLOSUCHIAPA,084,SOLOSUCHIAPA,8,674,337,337,50
CHIAPAS,7,SOLOSUCHIAPA,084,SONORA,3,25,10,15,4
CHIAPAS,7,SOLOSUCHIAPA,084,ÚRSULO GALVÁN,3,67,39,28,5
CHIAPAS,7,SOLOSUCHIAPA,084,VILLA SANTA FE,2,8,5,3,2
CHIAPAS,7,SOLOSUCHIAPA,084,VILLAFLORES,4,195,92,103,12
CHIAPAS,7,SOYALÓ,085,ADOLFO LÓPEZ MATEOS,2,115,43,72,5
CHIAPAS,7,SOYALÓ,085,EL PEDREGAL,1,18,9,9,2
CHIAPAS,7,SOYALÓ,085,EMILIANO ZAPATA,2,100,50,50,5
CHIAPAS,7,SOYALÓ,085,FRANCISCO SARABIA,6,827,407,420,36
CHIAPAS,7,SOYALÓ,085,LA VAINILLA,2,11,6,5,2
CHIAPAS,7,SOYALÓ,085,MORELOS,1,8,3,5,1
CHIAPAS,7,SOYALÓ,085,SAN ANTONIO ZARAGOZA,4,328,158,170,15
CHIAPAS,7,SOYALÓ,085,SAN PABLO,2,21,14,7,3
CHIAPAS,7,SOYALÓ,085,SOYALÓ,8,1575,768,807,73
CHIAPAS,7,SUCHIAPA,086,BUENAVISTA,2,93,43,50,4
CHIAPAS,7,SUCHIAPA,086,EL ARENAL,1,37,16,21,3
CHIAPAS,7,SUCHIAPA,086,EL RECREO,2,27,14,13,3
CHIAPAS,7,SUCHIAPA,086,EL TRIUNFO,1,23,14,9,2
CHIAPAS,7,SUCHIAPA,086,LA CIÉNEGA,3,17,9,8,2
CHIAPAS,7,SUCHIAPA,086,LA PALMA,4,251,129,122,14
CHIAPAS,7,SUCHIAPA,086,PACÚ,3,592,296,296,26
CHIAPAS,7,SUCHIAPA,086,PLAN DE MULUMÍ,2,81,38,43,4
CHIAPAS,7,SUCHIAPA,086,SAN JOSÉ,2,46,21,25,4
CHIAPAS,7,SUCHIAPA,086,SAN PEDRO EL SALVADOR,3,42,17,25,4
CHIAPAS,7,SUCHIAPA,086,SUCHIAPA,27,8933,4007,4926,381
CHIAPAS,7,SUCHIATE,087,15 DE SEPTIEMBRE,2,102,51,51,3
CHIAPAS,7,SUCHIATE,087,20 DE NOVIEMBRE,3,153,66,87,7
CHIAPAS,7,SUCHIATE,087,BARRA DE CAHOACÁN (EL CHICAL),3,232,111,121,11
CHIAPAS,7,SUCHIATE,087,BENITO JUÁREZ (COSALAPA),4,546,271,275,19
CHIAPAS,7,SUCHIATE,087,BRISAS DEL MAR,3,148,88,60,7
CHIAPAS,7,SUCHIATE,087,CIUDAD HIDALGO,24,5991,2987,3004,280
CHIAPAS,7,SUCHIATE,087,CUAUHTÉMOC,3,205,101,104,9
CHIAPAS,7,SUCHIATE,087,CUAUHTÉMOC CERVANTES,2,27,9,18,2
CHIAPAS,7,SUCHIATE,087,DORADO VIEJO FRACCIÓN I,1,42,20,22,1
CHIAPAS,7,SUCHIATE,087,DORADO VIEJO FRACCIÓN II,1,10,4,6,1
CHIAPAS,7,SUCHIATE,087,EJIDO SUCHIATE (FRACCIÓN LA PITA),1,100,56,44,4
CHIAPAS,7,SUCHIATE,087,EL CAMPITO,2,234,107,127,8
CHIAPAS,7,SUCHIATE,087,EL GANCHO,2,255,136,119,10
CHIAPAS,7,SUCHIATE,087,EMILIANO ZAPATA,3,177,90,87,9
CHIAPAS,7,SUCHIATE,087,EMPACADORA VIEJA,1,347,165,182,10
CHIAPAS,7,SUCHIATE,087,GENERAL MANUEL ÁVILA CAMACHO,2,201,86,115,8
CHIAPAS,7,SUCHIATE,087,IGNACIO LÓPEZ RAYÓN,3,346,185,161,13
CHIAPAS,7,SUCHIATE,087,JESÚS,2,146,71,75,7
CHIAPAS,7,SUCHIATE,087,LA LIBERTAD,5,1043,505,538,44
CHIAPAS,7,SUCHIATE,087,LUCIO CABAÑAS,1,9,3,6,1
CHIAPAS,7,SUCHIATE,087,MIGUEL ALEMÁN,2,220,96,124,9
CHIAPAS,7,SUCHIATE,087,NUEVA INDEPENDENCIA,2,57,23,34,3
CHIAPAS,7,SUCHIATE,087,NUEVO DORADO,3,219,105,114,10
CHIAPAS,7,SUCHIATE,087,QUINCE DE ABRIL,3,286,147,139,10
CHIAPAS,7,SUCHIATE,087,TIERRA Y LIBERTAD,1,79,36,43,3
CHIAPAS,7,SUCHIATE,087,TRES HERMANOS,2,51,25,26,2
CHIAPAS,7,SUNUAPA,088,EL CUCAYO 1RA. SECCIÓN,2,13,9,4,2
CHIAPAS,7,SUNUAPA,088,EL CUCAYO 2DA. SECCIÓN,1,7,1,6,1
CHIAPAS,7,SUNUAPA,088,EL CUCAYO 3RA. SECCIÓN,1,5,3,2,1
CHIAPAS,7,SUNUAPA,088,ESQUIPULAS,2,17,9,8,2
CHIAPAS,7,SUNUAPA,088,LA LIBERTAD,4,54,23,31,5
CHIAPAS,7,SUNUAPA,088,SAN PEDRO,3,93,46,47,5
CHIAPAS,7,SUNUAPA,088,SANTA CRUZ 1RA. SECCIÓN,3,32,16,16,3
CHIAPAS,7,SUNUAPA,088,SANTA CRUZ 3RA. SECCIÓN,2,37,15,22,3
CHIAPAS,7,SUNUAPA,088,SUNUAPA,4,486,228,258,20
CHIAPAS,7,TAPACHULA,089,20 DE NOVIEMBRE,4,983,506,477,31
CHIAPAS,7,TAPACHULA,089,26 DE OCTUBRE,4,481,238,243,21
CHIAPAS,7,TAPACHULA,089,5 DE MAYO,3,235,123,112,11
CHIAPAS,7,TAPACHULA,089,ACAXMAN,2,362,185,177,15
CHIAPAS,7,TAPACHULA,089,ALICIA,3,83,36,47,4
CHIAPAS,7,TAPACHULA,089,ALTAMIRA,1,18,9,9,1
CHIAPAS,7,TAPACHULA,089,ÁLVARO OBREGÓN,6,2008,982,1026,68
CHIAPAS,7,TAPACHULA,089,BADENIA (UNIÓN MEXICANA),2,42,17,25,2
CHIAPAS,7,TAPACHULA,089,BARRA DE CAHOACÁN (LAS GAVIOTAS),2,22,10,12,2
CHIAPAS,7,TAPACHULA,089,BARRIO NUEVO,2,109,65,44,2
CHIAPAS,7,TAPACHULA,089,BENITO JUÁREZ,3,213,107,106,8
CHIAPAS,7,TAPACHULA,089,BIJAHUAL,2,266,131,135,10
CHIAPAS,7,TAPACHULA,089,BOJONCITO,2,25,17,8,2
CHIAPAS,7,TAPACHULA,089,BUENAVISTA,2,367,179,188,15
CHIAPAS,7,TAPACHULA,089,BUENAVISTA (TOCHMAY),2,70,37,33,3
CHIAPAS,7,TAPACHULA,089,CANTÓN BODEGAS,1,11,6,5,1
CHIAPAS,7,TAPACHULA,089,CANTÓN BUENOS AIRES,1,14,6,8,1
CHIAPAS,7,TAPACHULA,089,CANTÓN EL CAUCHO,3,93,44,49,8
CHIAPAS,7,TAPACHULA,089,CANTÓN EL TESORO,2,226,118,108,10
CHIAPAS,7,TAPACHULA,089,CANTÓN EMPORIO EL NARANJO,1,12,7,5,1
CHIAPAS,7,TAPACHULA,089,CANTÓN HERMOSILLO,1,5,2,3,1
CHIAPAS,7,TAPACHULA,089,CANTÓN LAS CRUCES,2,79,37,42,4
CHIAPAS,7,TAPACHULA,089,CANTÓN LAS DELICIAS,1,17,8,9,1
CHIAPAS,7,TAPACHULA,089,CANTÓN MONTEBELLO,1,79,39,40,2
CHIAPAS,7,TAPACHULA,089,CANTÓN SAN LUIS,1,34,22,12,2
CHIAPAS,7,TAPACHULA,089,CANTÓN SANTA MARÍA,1,26,12,14,1
CHIAPAS,7,TAPACHULA,089,CANTÓN SINAÍ,3,283,138,145,14
CHIAPAS,7,TAPACHULA,089,CANTÓN TIRO SEGURO,2,59,33,26,3
CHIAPAS,7,TAPACHULA,089,CANTÓN VICTORIA,3,257,119,138,10
CHIAPAS,7,TAPACHULA,089,CANTÓN VILLAFLOR,3,539,262,277,21
CHIAPAS,7,TAPACHULA,089,CANTÓN ZARAGOZA,1,80,46,34,3
CHIAPAS,7,TAPACHULA,089,CARLOS SALINAS DE GORTARI,2,215,103,112,8
CHIAPAS,7,TAPACHULA,089,CARRILLO PUERTO,4,899,432,467,44
CHIAPAS,7,TAPACHULA,089,CASCO SAN NICOLÁS,2,9,1,8,2
CHIAPAS,7,TAPACHULA,089,CEBADILLA 1RA. SECCIÓN,5,1264,630,634,49
CHIAPAS,7,TAPACHULA,089,CEBADILLA 2DA. SECCIÓN,3,379,175,204,20
CHIAPAS,7,TAPACHULA,089,CHANJALÉ Y SALCHIJI,3,163,74,89,7
CHIAPAS,7,TAPACHULA,089,CHAPULTEPEC,3,73,29,44,4
CHIAPAS,7,TAPACHULA,089,CHESPAL VIEJO,2,87,37,50,4
CHIAPAS,7,TAPACHULA,089,CONGREGACIÓN EL EDÉN,3,852,422,430,38
CHIAPAS,7,TAPACHULA,089,CONGREGACIÓN REFORMA,4,756,364,392,48
CHIAPAS,7,TAPACHULA,089,CONQUISTA CAMPESINA,4,235,114,121,11
CHIAPAS,7,TAPACHULA,089,CONSEJO AGRARIO MEXICANO,1,15,7,8,1
CHIAPAS,7,TAPACHULA,089,CUEVA,1,43,14,29,1
CHIAPAS,7,TAPACHULA,089,DORADOS DE VILLA,1,9,4,5,1
CHIAPAS,7,TAPACHULA,089,EL ALAZÁN,1,75,40,35,2
CHIAPAS,7,TAPACHULA,089,EL CARMEN,1,270,135,135,12
CHIAPAS,7,TAPACHULA,089,EL CHAPARRÓN,2,92,49,43,4
CHIAPAS,7,TAPACHULA,089,EL EDÉN,2,84,45,39,4
CHIAPAS,7,TAPACHULA,089,EL FINAL,3,149,69,80,3
CHIAPAS,7,TAPACHULA,089,EL HORIZONTE,2,51,22,29,2
CHIAPAS,7,TAPACHULA,089,EL MANACAL,4,239,116,123,13
CHIAPAS,7,TAPACHULA,089,EL PINAL,3,209,106,103,10
CHIAPAS,7,TAPACHULA,089,EL PORVENIR,3,279,140,139,12
CHIAPAS,7,TAPACHULA,089,EL REFUGIO,2,33,19,14,3
CHIAPAS,7,TAPACHULA,089,EL RETIRO,1,88,46,42,3
CHIAPAS,7,TAPACHULA,089,EL RINCÓN,1,41,19,22,3
CHIAPAS,7,TAPACHULA,089,EL ROSARIO,1,19,12,7,1
CHIAPAS,7,TAPACHULA,089,EL SUNSAL,2,15,6,9,2
